FileName,SplineBatch,sex,line,individual,Date,Time,Tags,Scale,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,CS
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_011.tif,Batch1,f,16n,11,3_7_2016,15:23:49,Dmel,0.014,-0.05129519,-0.11344988,-0.21452468,-0.03366155,-0.23184448,0.00862846,-0.16090437,0.08324073,0.1131236,0.06877053,0.19429388,0.05027616,0.00386347,-0.06129391,0.00597575,-0.01318546,0.08958965,0.0020802,0.08561527,0.02026055,0.15382586,0.02189423,0.17366768,-0.00585713,0.19823901,-0.01919076,0.18478037,-0.07114784,0.14795677,-0.1063399,0.10004097,-0.12196997,0.04918393,-0.12574101,-0.00113499,-0.12198968,-0.09246615,-0.10381706,-0.13823635,-0.08841287,-0.18105632,-0.06527087,-0.22797662,-0.0101993,-0.2168362,0.04661094,-0.18803292,0.07028486,-0.10332903,0.0962527,-0.05629689,0.09856557,-0.00705816,0.09613013,0.05588486,0.08794062,0.15207033,0.03833005,0.19541225,0.03058358,-0.02593183,-0.08246081,0.05686356,-0.03927933,0.11344479,-0.02048182,-0.14541498,-0.0215247,-0.07605411,-0.01597525,0.0438473,-0.00703427,0.14237493,0.00532014,-0.17413005,0.02278942,-0.1191188,0.03002864,-0.0543258,0.03406294,0.01816508,0.03205427,0.1155871,0.02031649,-0.11346178,0.07403869,-0.05378013,0.071862,0.00829315,0.06241021,0.07217761,0.04731848,0.1513528,0.06592122,0.00757987,-0.03768844,7.524
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_012.tif,Batch1,f,16n,12,3_7_2016,15:23:49,Dmel,0.014,-0.0462202,-0.11641752,-0.21403762,-0.03261093,-0.23276658,0.01070042,-0.16212798,0.08301899,0.11631896,0.06495676,0.19197033,0.05134595,0.00273546,-0.0644963,0.00462588,-0.01340582,0.09229667,0.00270133,0.08956849,0.02138996,0.16001953,0.02064572,0.17071922,-0.00255897,0.1932706,-0.01574477,0.1826925,-0.06975345,0.14688767,-0.1053905,0.09962962,-0.12353471,0.04842476,-0.12899888,-0.00222889,-0.12502986,-0.09270164,-0.10357774,-0.13763281,-0.08671948,-0.17977466,-0.06341937,-0.22810365,-0.0105169,-0.21753048,0.04658374,-0.18859681,0.07013479,-0.10413273,0.09657147,-0.05719589,0.09888683,-0.00811029,0.09620664,0.05452656,0.08755768,0.15053557,0.03877511,0.19233163,0.03270353,-0.02293028,-0.08494731,0.05674542,-0.03917815,0.1118437,-0.01923724,-0.14526464,-0.02169642,-0.07702407,-0.01647916,0.04128115,-0.00775324,0.13793325,0.00586498,-0.17578603,0.02527638,-0.11937968,0.03044957,-0.05334443,0.03354735,0.0204509,0.0317723,0.11960894,0.02129363,-0.11350166,0.075188,-0.05243531,0.07142001,0.01112182,0.06221197,0.07655088,0.04682765,0.15188028,0.06493402,0.00685658,-0.03949807,7.741
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_013.tif,Batch1,f,16n,13,3_7_2016,15:23:49,Dmel,0.014,-0.04773674,-0.11525026,-0.2166482,-0.03270002,-0.23416255,0.00913597,-0.15897604,0.08332885,0.11580437,0.06575413,0.19125493,0.05217606,0.00712847,-0.06021835,0.00670811,-0.01208928,0.08807061,0.00165719,0.08419803,0.02176811,0.15941158,0.02001018,0.17277668,-0.00548616,0.19753158,-0.01783919,0.18268286,-0.07048031,0.14663181,-0.10578457,0.09915883,-0.12197486,0.0484718,-0.1268547,-0.00183377,-0.12352804,-0.09240432,-0.10352065,-0.13753075,-0.08728681,-0.1801097,-0.06463738,-0.22991372,-0.01198122,-0.21723709,0.04593525,-0.18836299,0.06945927,-0.10387599,0.09527822,-0.05704549,0.09712451,-0.0081107,0.09399323,0.05438413,0.08555312,0.15027426,0.03718458,0.19310694,0.03151713,-0.02342922,-0.08335562,0.05728391,-0.03807502,0.11317637,-0.01903514,-0.14693468,-0.02100238,-0.07752066,-0.01510529,0.04266224,-0.00660875,0.14128067,0.00551764,-0.1777422,0.02485485,-0.12124748,0.03052212,-0.05507939,0.03352506,0.01889713,0.03283456,0.11824247,0.02147806,-0.11106645,0.07490049,-0.05068823,0.07079924,0.01226169,0.06238525,0.07723876,0.04778164,0.15111479,0.06456304,0.00790332,-0.03622373,7.639
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_014.tif,Batch1,f,16n,14,3_7_2016,15:23:49,Dmel,0.014,-0.04859821,-0.11642843,-0.21492717,-0.0342588,-0.23208252,0.01169867,-0.15853272,0.08474325,0.11609614,0.06612441,0.19060795,0.05180618,0.00873125,-0.06188265,0.01125466,-0.01056024,0.08470193,0.00278357,0.07972516,0.02245873,0.1593128,0.02231096,0.16936122,-0.00395872,0.19640447,-0.01860612,0.18293768,-0.07079672,0.14765502,-0.10699489,0.10001418,-0.12457127,0.04867445,-0.12939276,-0.00200719,-0.12521658,-0.09313454,-0.10483079,-0.13851897,-0.08826261,-0.18106197,-0.06479918,-0.22910307,-0.01063693,-0.21609655,0.04547688,-0.18815481,0.06967613,-0.10381838,0.09778956,-0.0565274,0.10008409,-0.00715652,0.09702483,0.05581414,0.0880522,0.1525502,0.03890786,0.192408,0.02994028,-0.02334554,-0.08561729,0.05577438,-0.03940534,0.11043762,-0.018203,-0.14722351,-0.0223069,-0.07807499,-0.01773313,0.04126985,-0.00511639,0.13961008,0.00651542,-0.17642405,0.02448743,-0.12035229,0.02977985,-0.05466633,0.03318241,0.01837406,0.02950477,0.11741248,0.02286437,-0.11062646,0.07569184,-0.05050144,0.07059312,0.01200518,0.06110807,0.07666385,0.04671826,0.15165453,0.06673792,0.01148333,-0.03648229,7.798
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_015.tif,Batch1,f,16n,15,3_7_2016,15:23:49,Dmel,0.014,-0.05252277,-0.11645408,-0.21488657,-0.02939674,-0.23070283,0.01441005,-0.15955175,0.08330576,0.11423318,0.06894901,0.19272539,0.05383014,0.0092786,-0.06212091,0.00685465,-0.01372051,0.09239616,0.00432933,0.08186831,0.02094212,0.15408611,0.02230983,0.17074593,-0.00342982,0.19819225,-0.01405954,0.18442379,-0.07138934,0.14923924,-0.10888245,0.1007127,-0.12517962,0.04932749,-0.12973923,-0.00144643,-0.12596658,-0.09278201,-0.10581491,-0.13798009,-0.08868931,-0.17969082,-0.06421358,-0.22608272,-0.0101485,-0.21724589,0.04579459,-0.18840932,0.06959204,-0.10355799,0.09576146,-0.05644869,0.09775738,-0.00722374,0.09461959,0.05563012,0.0860497,0.15237216,0.03753754,0.19448952,0.03192253,-0.02511654,-0.08610712,0.05567581,-0.03964754,0.11219609,-0.02057994,-0.14669232,-0.02004438,-0.07764374,-0.01663571,0.04250529,-0.00894036,0.13972879,0.00746041,-0.17324374,0.0255115,-0.11827164,0.03110061,-0.05376371,0.03387722,0.01817916,0.0315651,0.11515376,0.02084839,-0.11317666,0.07524276,-0.05380228,0.07026707,0.00801307,0.06151736,0.07210844,0.04819993,0.1507403,0.06641433,0.00936596,-0.03795559,7.559
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_016.tif,Batch1,f,16n,16,3_7_2016,15:23:49,Dmel,0.014,-0.04646644,-0.11667763,-0.21493167,-0.03348559,-0.2335501,0.00995181,-0.15527716,0.08621534,0.11576759,0.06517726,0.18939765,0.05536107,0.00592356,-0.06325162,0.00663767,-0.01412782,0.08953614,0.00306054,0.08180917,0.02166385,0.1593983,0.02200838,0.17148552,-0.00320582,0.19614995,-0.01826283,0.18378657,-0.070939,0.14751597,-0.10667372,0.09967978,-0.12287615,0.04870964,-0.12839621,-0.00198223,-0.12506798,-0.0927245,-0.10385689,-0.13785546,-0.08709088,-0.18045786,-0.06411677,-0.229027,-0.01060912,-0.21822138,0.04758576,-0.18898709,0.07150208,-0.1036151,0.09611553,-0.05664333,0.09774593,-0.00753106,0.09487543,0.05520391,0.08655192,0.15211949,0.03896417,0.19143978,0.03309472,-0.02298065,-0.08487231,0.05748296,-0.03990646,0.11262218,-0.01964472,-0.1464704,-0.02084837,-0.07751348,-0.01686767,0.04203685,-0.00789908,0.13931008,0.00694921,-0.1784579,0.0262906,-0.12187531,0.0307338,-0.05579352,0.03244356,0.01782579,0.0311548,0.11721811,0.0220508,-0.10890107,0.07445515,-0.0492916,0.06932103,0.0127675,0.06061842,0.07704551,0.04686917,0.15028729,0.06675547,0.00739734,-0.03883915,7.759
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_017.tif,Batch1,f,16n,17,3_7_2016,15:23:49,Dmel,0.014,-0.04823576,-0.11502035,-0.21332461,-0.03564179,-0.2325389,0.00825014,-0.15720891,0.08599901,0.11807259,0.06496864,0.19206652,0.05269983,0.00551787,-0.06090591,-0.00025773,-0.01448509,0.09059011,0.00265926,0.07940536,0.02059979,0.15777618,0.02200704,0.17373892,-0.00527789,0.19840615,-0.01832354,0.1819742,-0.06918857,0.14775566,-0.10592726,0.10003336,-0.12242805,0.04908317,-0.12662518,-0.00135606,-0.12312433,-0.09254839,-0.1040988,-0.13816175,-0.08828869,-0.18094021,-0.06516701,-0.22850134,-0.01048615,-0.21756347,0.04709951,-0.18880489,0.07135281,-0.10354103,0.0969453,-0.05647935,0.09842559,-0.00736496,0.09503615,0.05529046,0.08618149,0.15252852,0.03975918,0.19400641,0.03096715,-0.02301859,-0.08373433,0.05717289,-0.03685096,0.11351241,-0.01799475,-0.14732411,-0.02165907,-0.07804711,-0.01764178,0.04174435,-0.00733165,0.13994173,0.00568816,-0.17606237,0.02408035,-0.1202922,0.03155056,-0.05459602,0.03434848,0.01839432,0.03034998,0.11710872,0.02211817,-0.11051598,0.07499048,-0.05081406,0.07057601,0.01109823,0.06049894,0.07520794,0.04607503,0.15274581,0.06467986,0.00432594,-0.0377058,7.496
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_018.tif,Batch1,f,16n,18,3_7_2016,15:23:49,Dmel,0.014,-0.05398964,-0.11152614,-0.21428906,-0.03413885,-0.23256195,0.00966416,-0.16113515,0.08265895,0.11287081,0.06931619,0.19454646,0.0538715,0.0083786,-0.05981231,0.00375009,-0.01485831,0.0813794,0.00136933,0.08049905,0.02302757,0.15823989,0.02118366,0.1694618,-0.00476932,0.19755602,-0.01831572,0.18526572,-0.07157079,0.14958187,-0.10859642,0.10088969,-0.12560171,0.04935051,-0.12837214,-0.0009944,-0.12280975,-0.09150169,-0.10116599,-0.13683908,-0.08513234,-0.17990819,-0.06309454,-0.22929604,-0.00990182,-0.21518071,0.04666292,-0.18661718,0.07000413,-0.10242666,0.09670282,-0.05535891,0.09920953,-0.00604171,0.0967913,0.05701723,0.08851221,0.1536392,0.03888424,0.19546479,0.0318445,-0.02674233,-0.08328186,0.0545762,-0.04035944,0.11027393,-0.02101016,-0.14762846,-0.02358508,-0.07834695,-0.01864603,0.04184531,-0.00914997,0.14009677,0.0042065,-0.17502766,0.02134794,-0.11939739,0.02853433,-0.05395535,0.03351843,0.01938335,0.03150841,0.11787883,0.02219719,-0.11322228,0.07435091,-0.05270657,0.07065429,0.01030288,0.06177663,0.07519727,0.04669854,0.15139177,0.06858136,0.01432989,-0.03737885,7.429
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_019.tif,Batch1,f,16n,19,3_7_2016,15:23:49,Dmel,0.014,-0.04531055,-0.11672416,-0.21480436,-0.03445452,-0.23287304,0.01133336,-0.15673619,0.0861564,0.11464441,0.06519272,0.18975164,0.05277779,0.00568158,-0.06289676,0.0071041,-0.01410453,0.09088561,0.00333236,0.08488145,0.02178815,0.15804529,0.02261637,0.17153596,-0.0042739,0.19585423,-0.01705105,0.18294318,-0.0706398,0.14668239,-0.10591478,0.09926461,-0.12312764,0.04817036,-0.12854485,-0.00245013,-0.1246222,-0.09345764,-0.10436907,-0.13887811,-0.08807746,-0.18151963,-0.06485933,-0.22907535,-0.01045991,-0.21775561,0.04653539,-0.18928877,0.07076321,-0.10437488,0.09737469,-0.05723165,0.09935896,-0.00799921,0.09637519,0.05480512,0.08752146,0.15071866,0.03742693,0.19162273,0.03136786,-0.02203843,-0.08481917,0.05748605,-0.03900405,0.11253367,-0.01913803,-0.14731099,-0.022764,-0.07819891,-0.01811249,0.04174689,-0.00849408,0.13939505,0.00649331,-0.17599383,0.02551735,-0.11992882,0.03081228,-0.05426132,0.03383072,0.01889404,0.03096486,0.11770019,0.02208756,-0.10947012,0.07506024,-0.04983673,0.07066302,0.01226131,0.06215397,0.07642367,0.04791591,0.1499648,0.06608532,0.00979728,-0.03905362,7.75
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_16n_020.tif,Batch1,f,16n,20,3_7_2016,15:23:49,Dmel,0.014,-0.05228346,-0.11529821,-0.21481698,-0.03446683,-0.23168253,0.01257615,-0.15851688,0.08339527,0.11329382,0.06939465,0.19336902,0.05268222,0.00793718,-0.06033971,0.0068657,-0.01255216,0.0855477,0.00323831,0.07817083,0.02229716,0.15727643,0.02098813,0.17125389,-0.00500668,0.19629132,-0.02014983,0.18388846,-0.07140893,0.14816247,-0.10806971,0.09979715,-0.12319997,0.0488169,-0.12755415,-0.00173236,-0.12429559,-0.09296698,-0.10477658,-0.13854147,-0.08869116,-0.18135969,-0.0655535,-0.22834593,-0.01061191,-0.21649023,0.04566749,-0.18798751,0.06932671,-0.10357226,0.09581426,-0.05652014,0.09835264,-0.00722768,0.0961197,0.05585496,0.08826814,0.15302469,0.0396504,0.19423061,0.03120886,-0.02585986,-0.0848753,0.05551014,-0.03987017,0.1119362,-0.02106165,-0.14578719,-0.0230207,-0.07650179,-0.01631821,0.04352846,-0.00619081,0.14219797,0.00615736,-0.17484569,0.02424646,-0.11937962,0.03068464,-0.05418118,0.03444317,0.01869145,0.03190088,0.11664288,0.02141829,-0.11137321,0.07479812,-0.05144172,0.07140529,0.01079605,0.06174045,0.07505742,0.04705625,0.15099852,0.06750341,0.01227416,-0.03702265,7.581
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_001.tif,Batch1,f,z124n,1,3_7_2016,15:23:49,Dmel,0.014,-0.05752341,-0.1149068,-0.21218387,-0.03158211,-0.22941708,0.00868381,-0.16306222,0.0836,0.11500845,0.06856351,0.19383587,0.05624438,0.00705355,-0.06227325,0.01202739,-0.01500743,0.09138767,0.00261817,0.08861974,0.02009126,0.15478156,0.02162949,0.17166409,-0.00666545,0.1948147,-0.01146568,0.18341702,-0.06996199,0.14827617,-0.10730984,0.10003009,-0.12501331,0.04837021,-0.13015762,-0.00257864,-0.12601182,-0.09365633,-0.10478372,-0.13852988,-0.08710464,-0.17987426,-0.06231077,-0.2258998,-0.00860228,-0.21543947,0.04549519,-0.18811666,0.06992344,-0.10425598,0.09903016,-0.05692828,0.10155588,-0.00752582,0.09841637,0.05539599,0.08923844,0.15110197,0.03848717,0.19417617,0.0327043,-0.03060664,-0.08399109,0.05440724,-0.04263361,0.11153209,-0.02273977,-0.143581,-0.02367328,-0.07539749,-0.01951363,0.04286142,-0.00875376,0.13947036,0.00481023,-0.17154466,0.02192273,-0.11662823,0.02838161,-0.0521382,0.03117695,0.01975177,0.03050347,0.11676812,0.02137698,-0.11324055,0.07771809,-0.05332376,0.0713598,0.0093855,0.06310173,0.07409468,0.04860679,0.15203834,0.06929094,0.00118203,-0.04006904,6.261
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_002.tif,Batch1,f,z124n,2,3_7_2016,15:23:49,Dmel,0.014,-0.05940544,-0.11133939,-0.21472779,-0.03626929,-0.23038849,0.00798846,-0.16143508,0.08114355,0.11438341,0.06802924,0.19486799,0.05492499,0.00243537,-0.05856793,-0.00441928,-0.01572988,0.09269211,0.00415644,0.0909543,0.02379952,0.16122819,0.02271207,0.1726134,-0.0046283,0.1970132,-0.02241106,0.18313942,-0.07167536,0.14674258,-0.10729051,0.09879885,-0.12215433,0.04820702,-0.12613845,-0.00187747,-0.12235822,-0.09229957,-0.1026328,-0.13760171,-0.08697245,-0.18066707,-0.06498388,-0.22921715,-0.01091033,-0.21250237,0.04320298,-0.18580067,0.06743747,-0.10311897,0.09661051,-0.05616637,0.09895602,-0.00713712,0.09563875,0.05540363,0.08680144,0.15225066,0.03948824,0.19551422,0.03162801,-0.03221206,-0.08079685,0.05351011,-0.03941522,0.11172274,-0.02141418,-0.14842332,-0.02460924,-0.07924766,-0.01894036,0.04068151,-0.00813912,0.13882265,0.00622198,-0.17137005,0.02154158,-0.11547884,0.02849813,-0.04981454,0.03276953,0.02361372,0.03249628,0.12248174,0.02414779,-0.11253294,0.07466744,-0.05135977,0.07219598,0.01213971,0.06270204,0.07765172,0.04810356,0.15244961,0.06907978,-0.00211413,-0.03756461,6.581
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_003.tif,Batch1,f,z124n,3,3_7_2016,15:23:49,Dmel,0.014,-0.05706371,-0.11180521,-0.21619216,-0.0329257,-0.23097003,0.00939076,-0.16320875,0.07965212,0.11698968,0.06703997,0.19613964,0.05468182,0.0032117,-0.05873789,-0.00330658,-0.01542111,0.09239277,0.00204984,0.08996435,0.02195625,0.15734713,0.02304109,0.17177626,-0.00823644,0.19959973,-0.01859867,0.18311787,-0.06976196,0.14679161,-0.10407294,0.09985931,-0.12058611,0.04934401,-0.12596796,-0.00090807,-0.1226691,-0.09131355,-0.10245006,-0.13646158,-0.0863681,-0.17934031,-0.06416984,-0.229182,-0.01102831,-0.21253737,0.0439033,-0.18506605,0.06741596,-0.10254027,0.09658524,-0.05565422,0.09939645,-0.00659763,0.09642948,0.05595218,0.08759033,0.1523718,0.03955656,0.19731524,0.02978418,-0.03063941,-0.08101038,0.0537775,-0.03965428,0.11139068,-0.02287551,-0.14810232,-0.02432253,-0.07841293,-0.01828986,0.04244289,-0.00745589,0.14166718,0.00509007,-0.17231427,0.02249056,-0.11681661,0.02885486,-0.05166434,0.03200264,0.02102469,0.03179764,0.11910653,0.02234158,-0.11422369,0.07386879,-0.05360143,0.07085585,0.00947522,0.06201053,0.07462093,0.04803413,0.15434213,0.06849487,-0.00390376,-0.03790705,6.461
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_004.tif,Batch1,f,z124n,4,3_7_2016,15:23:49,Dmel,0.014,-0.05261385,-0.11319498,-0.21470893,-0.03239339,-0.2305021,0.00994606,-0.16658112,0.07969655,0.11521937,0.06970817,0.19455426,0.05534309,0.00358906,-0.06111854,-0.00139908,-0.01651305,0.09229424,0.00264134,0.08941846,0.02206273,0.15968885,0.02138439,0.17045027,-0.0057479,0.19588704,-0.02374065,0.18227613,-0.07040383,0.14639853,-0.10586567,0.0988127,-0.12198682,0.04807521,-0.1262419,-0.00218476,-0.12264126,-0.09265268,-0.10243682,-0.13771346,-0.08604771,-0.18014937,-0.06307098,-0.22822031,-0.00940413,-0.2133205,0.04503209,-0.18590921,0.06870642,-0.10304687,0.09774729,-0.05604679,0.10065807,-0.00685086,0.09798214,0.05593461,0.08941213,0.1519073,0.03945419,0.19493893,0.03251801,-0.02697277,-0.08292013,0.05475906,-0.03948591,0.11110144,-0.02155387,-0.14708254,-0.02359766,-0.07773691,-0.01934602,0.04258347,-0.00861917,0.14091422,0.00506084,-0.1719592,0.02175012,-0.11617596,0.02696325,-0.05086264,0.02871154,0.02191503,0.0292926,0.1200543,0.02385601,-0.11516529,0.07586269,-0.05370672,0.06995894,0.01055182,0.06232738,0.07725658,0.04907687,0.1528596,0.07025029,0.00012146,-0.03907279,6.307
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_005.tif,Batch1,f,z124n,5,3_7_2016,15:23:49,Dmel,0.014,-0.05543393,-0.11197456,-0.21713907,-0.03170361,-0.2318337,0.00992722,-0.15980476,0.08149402,0.1163604,0.06675971,0.19580139,0.0539479,-0.00006779,-0.06045293,0.00505872,-0.01411138,0.09539311,0.00304747,0.0898524,0.01944804,0.15263349,0.0236364,0.17272166,-0.00534699,0.19774424,-0.02090592,0.18414934,-0.07050135,0.14775151,-0.10556231,0.10028995,-0.12247525,0.04941721,-0.12634906,-0.00080938,-0.12233832,-0.09144848,-0.10257787,-0.1368151,-0.08688629,-0.1797363,-0.06459897,-0.22922766,-0.01120877,-0.21394711,0.04454748,-0.18590181,0.06781773,-0.10281991,0.09620158,-0.05590043,0.09880943,-0.00682124,0.09571793,0.05575894,0.08680087,0.15278242,0.03993119,0.19630353,0.03460162,-0.03031566,-0.08044436,0.05471388,-0.03955981,0.11213742,-0.02150511,-0.1478748,-0.02200796,-0.07759845,-0.01721715,0.04433856,-0.00780222,0.14401777,0.0053265,-0.17350316,0.02288721,-0.11850956,0.02908268,-0.05395783,0.03203832,0.01802962,0.03137782,0.11532308,0.02052907,-0.11259218,0.07360234,-0.05344976,0.07013484,0.00783883,0.06041993,0.07123551,0.04634432,0.1540032,0.06837209,0.00185191,-0.03727352,6.493
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_006.tif,Batch1,f,z124n,6,3_7_2016,15:23:49,Dmel,0.014,-0.05555377,-0.11063091,-0.21489903,-0.03164684,-0.23139447,0.01118211,-0.16651957,0.07832148,0.12051247,0.06516319,0.19478694,0.05554758,-0.00063071,-0.06087644,-0.00430138,-0.0171231,0.09446207,0.00252881,0.08974145,0.02075189,0.15262916,0.02496699,0.17517893,-0.00560548,0.20098807,-0.02078546,0.18489963,-0.07102638,0.14755116,-0.10484521,0.10030106,-0.12052494,0.04983937,-0.12565267,-0.00025923,-0.12186811,-0.09017789,-0.10078742,-0.13500899,-0.08439761,-0.17766837,-0.06235487,-0.2285236,-0.01057715,-0.21279057,0.04578977,-0.18447003,0.06876129,-0.10121951,0.09541731,-0.05456849,0.09764555,-0.00571978,0.09467297,0.0566934,0.08626377,0.15378215,0.04034688,0.19675685,0.03129889,-0.02960698,-0.08001768,0.05626129,-0.04010857,0.11407387,-0.02204861,-0.14790021,-0.02222248,-0.0778888,-0.01882967,0.04361305,-0.0089846,0.14278706,0.00551404,-0.17290756,0.02262124,-0.11799518,0.02827765,-0.05360786,0.03103702,0.01816886,0.03117937,0.11530041,0.02155237,-0.11715825,0.07410562,-0.05700131,0.07027223,0.00557422,0.06121253,0.07038241,0.0479815,0.15547366,0.06771627,-0.00198601,-0.03921414,6.665
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_007.tif,Batch1,f,z124n,7,3_7_2016,15:23:49,Dmel,0.014,-0.05590124,-0.11171757,-0.21451862,-0.0316595,-0.23075469,0.00672768,-0.16448002,0.08138053,0.11786605,0.06633491,0.19295146,0.05450724,0.00710898,-0.05846411,-0.00259604,-0.01765057,0.09301112,0.00196892,0.08640215,0.02163937,0.15865784,0.02415381,0.17177065,-0.0073893,0.19800039,-0.0175668,0.18315566,-0.07009502,0.14764293,-0.10617507,0.09987372,-0.12323468,0.04877829,-0.12719331,-0.00152808,-0.12269356,-0.09195327,-0.1018869,-0.137062,-0.08559325,-0.17956294,-0.06280701,-0.22770778,-0.0094055,-0.21411006,0.04590644,-0.18630014,0.06963016,-0.10275741,0.09749403,-0.05578111,0.09994308,-0.00665152,0.09706646,0.05604624,0.08832176,0.15214982,0.03922007,0.19459915,0.03098635,-0.02889817,-0.08157979,0.05495057,-0.0403943,0.11197941,-0.02246606,-0.1474314,-0.0235511,-0.07795056,-0.01877026,0.04262747,-0.00869247,0.14110616,0.00566518,-0.17266538,0.02080406,-0.11711459,0.02794952,-0.05178246,0.03132077,0.02103343,0.03038271,0.11949395,0.02271307,-0.11558157,0.07488218,-0.05448123,0.07098768,0.00884391,0.06111761,0.07451916,0.04737808,0.15364161,0.06894039,0.00136014,-0.03843598,6.531
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_008.tif,Batch1,f,z124n,8,3_7_2016,15:23:49,Dmel,0.014,-0.05556741,-0.11525019,-0.2157125,-0.03062191,-0.2292709,0.01213414,-0.16412379,0.08109344,0.11485575,0.06870623,0.19528221,0.05490461,0.00231595,-0.06290271,0.00830017,-0.01479366,0.0884479,0.00180781,0.09087246,0.02166575,0.15448589,0.02273561,0.17128649,-0.00702527,0.19835341,-0.01953393,0.18385302,-0.07039407,0.1473448,-0.10574215,0.09962812,-0.1211159,0.04894863,-0.12737791,-0.00178146,-0.1251756,-0.09278027,-0.10468547,-0.13773294,-0.08743533,-0.17986299,-0.06369451,-0.22724816,-0.00999519,-0.21341031,0.04400949,-0.18643668,0.06822669,-0.10350991,0.09823632,-0.05630423,0.1010334,-0.00700134,0.09795259,0.05577548,0.08878603,0.15185048,0.0390738,0.1936652,0.03340512,-0.02911214,-0.08486443,0.05401745,-0.04134894,0.1109402,-0.02223457,-0.14668909,-0.02400159,-0.07736856,-0.0193506,0.04295589,-0.00885687,0.14108363,0.00566869,-0.17034338,0.0231561,-0.11548193,0.02874281,-0.05115737,0.03185792,0.02061061,0.03132051,0.11739933,0.02276652,-0.11416444,0.07702805,-0.05419102,0.07060271,0.00838768,0.06178836,0.07333841,0.04869191,0.15307524,0.06995819,0.00217644,-0.03895203,6.398
C:\Waiting_wings\Maria\splininghome\Batch1\african_f_2-124n_009.tif,Batch1,f,z124n,9,3_7_2016,15:23:49,Dmel,0.014,-0.05548246,-0.11249681,-0.21521885,-0.03234972,-0.23163912,0.0119588,-0.16678785,0.07965698,0.11926191,0.06407649,0.19259746,0.0551033,0.00742019,-0.06030646,0.00694064,-0.01664289,0.09290124,0.00233001,0.08892645,0.02201938,0.15961182,0.02067214,0.17036773,-0.00416281,0.19682054,-0.02391612,0.181758,-0.07045873,0.14459419,-0.10395977,0.09774968,-0.12047983,0.04728777,-0.12577229,-0.00286422,-0.12227214,-0.09332769,-0.10268002,-0.13841572,-0.08652678,-0.18071546,-0.06346586,-0.2286996,-0.00989924,-0.21510652,0.04537663,-0.18711348,0.06865743,-0.10400516,0.09645955,-0.05722486,0.09879573,-0.00833272,0.09550348,0.05400912,0.08649923,0.15115369,0.04070381,0.1936566,0.03528542,-0.02776241,-0.08359457,0.0547031,-0.04049587,0.11124432,-0.0214388,-0.14569924,-0.02351239,-0.07653908,-0.01786518,0.04381758,-0.00936629,0.14148616,0.00675803,-0.1728059,0.02260418,-0.11689373,0.02809479,-0.05134606,0.03089031,0.02174584,0.03061184,0.12036538,0.02307747,-0.11553214,0.0754492,-0.05400356,0.06998781,0.0103372,0.06210014,0.07684453,0.04807112,0.15428532,0.06970538,0.00562933,-0.03878608,6.386
