CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1010	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_01.tif	80.5	122	89.5	156.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05588907	 -0.11151688	 -0.21451708	 -0.03673049	 -0.23106709	  0.01542426	 -0.14996441	  0.08990044	  0.12186724	  0.06155222	  0.19862943	  0.05327685	  0.00537007	 -0.05767422	 -0.00489938	 -0.01652808	  0.08425167	  0.00029998	  0.08044461	  0.01990552	  0.15538394	  0.02108143	  0.17078851	 -0.00631734	  0.19682934	 -0.01791304	  0.18212830	 -0.07384160	  0.14520126	 -0.10702499	  0.09681850	 -0.12391451	  0.04561190	 -0.12688171	 -0.00473086	 -0.12170263	 -0.09535880	 -0.10132284	 -0.13949372	 -0.08643784	 -0.18278666	 -0.06428577	 -0.22988143	 -0.00990724	 -0.21460017	  0.04650485	 -0.18687780	  0.07143263	 -0.10139008	  0.09985137	 -0.05386887	  0.10042208	 -0.00506913	  0.09492398	  0.05687037	  0.08383579	  0.15504343	  0.03689600	  0.19896188	  0.02826487	 -0.02994941	 -0.07976581	  0.05461806	 -0.03779234	  0.11149842	 -0.02031946	 -0.14986540	 -0.02223631	 -0.08069949	 -0.01591730	  0.04207659	 -0.00837601	  0.14267136	  0.00440355	 -0.17475093	  0.02452838	 -0.12090292	  0.02983639	 -0.05692041	  0.03233806	  0.01557803	  0.03135550	  0.11531614	  0.01997750	 -0.10472914	  0.07707436	 -0.04557628	  0.06921311	  0.01574051	  0.05880411	  0.08147714	  0.04505091	  0.15779133	  0.06708651	  0.00282049	 -0.03683421	   6.069
wing1011	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_02.tif	101	89.5	98.5	126.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.06133733	 -0.11113376	 -0.21360701	 -0.03789867	 -0.22974931	  0.01709281	 -0.15158215	  0.08806133	  0.12147022	  0.06176989	  0.19891269	  0.05545843	  0.00775128	 -0.05634124	 -0.00275966	 -0.01569928	  0.08334198	  0.00159925	  0.07795728	  0.02091211	  0.15879029	  0.02268320	  0.16967317	 -0.00710809	  0.19708851	 -0.02262799	  0.18196356	 -0.07463784	  0.14553407	 -0.10876531	  0.09634933	 -0.12317979	  0.04547770	 -0.12546217	 -0.00480144	 -0.12135297	 -0.09574807	 -0.10257583	 -0.14014269	 -0.08807447	 -0.18348176	 -0.06545202	 -0.22886013	 -0.00984440	 -0.21421050	  0.04595974	 -0.18630690	  0.07044857	 -0.10124622	  0.09904923	 -0.05376246	  0.09993412	 -0.00494327	  0.09460483	  0.05697774	  0.08347232	  0.15606643	  0.03889127	  0.19829120	  0.02885459	 -0.03272302	 -0.08106276	  0.05263574	 -0.03912958	  0.11016425	 -0.02146401	 -0.14895500	 -0.02155068	 -0.08013566	 -0.01604189	  0.04156159	 -0.00741004	  0.14130581	  0.00593319	 -0.17405522	  0.02521847	 -0.11989038	  0.03000158	 -0.05563165	  0.03244117	  0.01709880	  0.03094308	  0.11733316	  0.02231127	 -0.10508557	  0.07634454	 -0.04498755	  0.06981332	  0.01712423	  0.05919112	  0.08343087	  0.04412610	  0.15760161	  0.06853037	  0.00010144	 -0.03683311	   5.948
wing1012	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_03.tif	100.5	99.5	98	137.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05380936	 -0.11146788	 -0.21296475	 -0.03865923	 -0.23114600	  0.01589192	 -0.15302266	  0.08933976	  0.11935008	  0.06167124	  0.19722620	  0.05373747	  0.00652753	 -0.05718016	 -0.00187813	 -0.01504459	  0.08351979	  0.00175372	  0.08089731	  0.02038611	  0.15971714	  0.02149684	  0.17078844	 -0.00613821	  0.19545698	 -0.02236447	  0.18174284	 -0.07458323	  0.14477506	 -0.10817400	  0.09577909	 -0.12325600	  0.04480828	 -0.12580230	 -0.00538236	 -0.12068249	 -0.09603986	 -0.10108154	 -0.14022153	 -0.08638482	 -0.18352807	 -0.06415889	 -0.22985636	 -0.00918137	 -0.21503878	  0.04734266	 -0.18727862	  0.07234262	 -0.10147031	  0.09980075	 -0.05403659	  0.10028014	 -0.00523701	  0.09514772	  0.05672246	  0.08433733	  0.15495950	  0.03790208	  0.19664929	  0.02892208	 -0.02758427	 -0.08065032	  0.05573046	 -0.03834250	  0.11211531	 -0.02101434	 -0.14840648	 -0.02168017	 -0.07956329	 -0.01616693	  0.04208246	 -0.00845446	  0.14184383	  0.00403058	 -0.17629349	  0.02535683	 -0.12153541	  0.02838826	 -0.05677378	  0.03003256	  0.01648766	  0.02975717	  0.11746975	  0.02104254	 -0.10601316	  0.07755209	 -0.04549554	  0.07009171	  0.01707495	  0.05897467	  0.08405531	  0.04419030	  0.15566667	  0.06715601	  0.00112942	 -0.03645725	   6.156
wing1013	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_04.tif	79	97.5	74	134.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05847894	 -0.11214399	 -0.21417146	 -0.03694238	 -0.23019504	  0.01817960	 -0.14559726	  0.09017072	  0.12285084	  0.06230720	  0.19662171	  0.05507868	  0.00451500	 -0.05867246	 -0.00528220	 -0.01535033	  0.08451388	  0.00159150	  0.08246632	  0.02043926	  0.15462877	  0.02237508	  0.17002070	 -0.00694518	  0.19810565	 -0.01968615	  0.18248295	 -0.07424323	  0.14622166	 -0.10857135	  0.09707676	 -0.12414560	  0.04592884	 -0.12640053	 -0.00447249	 -0.12176776	 -0.09577948	 -0.10349594	 -0.14046776	 -0.08927246	 -0.18378851	 -0.06616555	 -0.22840405	 -0.01019733	 -0.21595680	  0.04641933	 -0.18767305	  0.07118809	 -0.10167846	  0.09815674	 -0.05423750	  0.09894249	 -0.00530994	  0.09419573	  0.05694845	  0.08407969	  0.15624457	  0.03922880	  0.19712792	  0.02957427	 -0.03239479	 -0.08006114	  0.05336462	 -0.03918650	  0.11050702	 -0.02130121	 -0.14938835	 -0.02188805	 -0.08056879	 -0.01587138	  0.04138963	 -0.00825636	  0.14138497	  0.00379100	 -0.17403005	  0.02592398	 -0.12030379	  0.03013131	 -0.05661958	  0.03190439	  0.01542401	  0.03045593	  0.11473966	  0.02097035	 -0.10150534	  0.07700304	 -0.04317466	  0.07026421	  0.01721544	  0.06029271	  0.08170274	  0.04579800	  0.15760278	  0.06922422	  0.00039341	 -0.03712144	   6.229
wing1014	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_05.tif	91.5	106	89	143.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.06017783	 -0.11147773	 -0.21443861	 -0.03623484	 -0.23165858	  0.01689107	 -0.14504200	  0.08995127	  0.12099374	  0.06208275	  0.19892587	  0.05576669	  0.00428177	 -0.05606486	 -0.00799857	 -0.01552880	  0.08207781	  0.00106295	  0.08000945	  0.01921411	  0.15449870	  0.02332834	  0.17094982	 -0.00535343	  0.19953756	 -0.02147616	  0.18471787	 -0.07538537	  0.14704848	 -0.10904125	  0.09765556	 -0.12252496	  0.04675164	 -0.12580293	 -0.00369012	 -0.12201038	 -0.09472677	 -0.10253469	 -0.13895769	 -0.08747181	 -0.18217414	 -0.06488602	 -0.22959318	 -0.01054461	 -0.21536151	  0.04710838	 -0.18655685	  0.07143307	 -0.10049444	  0.09783986	 -0.05314072	  0.09815827	 -0.00438356	  0.09276530	  0.05765548	  0.08198629	  0.15740191	  0.03923900	  0.19912369	  0.03078595	 -0.03278762	 -0.08021280	  0.05310434	 -0.03799952	  0.11082934	 -0.01996737	 -0.15033704	 -0.01983796	 -0.08079418	 -0.01511021	  0.04222054	 -0.00780859	  0.14278085	  0.00567707	 -0.17550044	  0.02522453	 -0.12160239	  0.02960043	 -0.05771034	  0.03079295	  0.01451328	  0.02925858	  0.11424660	  0.02087284	 -0.10122411	  0.07469580	 -0.04303571	  0.06858821	  0.01714533	  0.05893912	  0.08132664	  0.04434815	  0.15717452	  0.06810124	 -0.00358442	 -0.03643794	   6.066
wing1015	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_06.tif	88.5	98	83.5	133	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05688257	 -0.11135355	 -0.21645748	 -0.03571847	 -0.23085620	  0.01536021	 -0.15076492	  0.08963845	  0.12173327	  0.06075473	  0.19440851	  0.05421863	  0.00589048	 -0.05671169	  0.00750716	 -0.01357627	  0.08506426	  0.00205247	  0.08054509	  0.01996757	  0.15788484	  0.02227908	  0.16904447	 -0.00627884	  0.19820853	 -0.02069591	  0.18117361	 -0.07422724	  0.14602845	 -0.10966092	  0.09647174	 -0.12518969	  0.04523291	 -0.12699156	 -0.00503186	 -0.12151984	 -0.09578642	 -0.10165116	 -0.14008317	 -0.08714092	 -0.18359735	 -0.06517368	 -0.22992691	 -0.01010576	 -0.21486714	  0.04610227	 -0.18732322	  0.07120987	 -0.10169413	  0.09960619	 -0.05413631	  0.09991796	 -0.00535387	  0.09416413	  0.05654921	  0.08283306	  0.15567655	  0.03850236	  0.19567198	  0.02931026	 -0.03016060	 -0.08063534	  0.05380458	 -0.03895289	  0.11028335	 -0.02112694	 -0.14987883	 -0.02116184	 -0.08105950	 -0.01504889	  0.04136547	 -0.00844098	  0.14104755	  0.00597661	 -0.17560926	  0.02502477	 -0.12125783	  0.02928456	 -0.05686524	  0.03169812	  0.01606756	  0.03095525	  0.11653930	  0.02116725	 -0.10435883	  0.07752763	 -0.04464535	  0.07002308	  0.01705789	  0.05878987	  0.08298487	  0.04344454	  0.15551056	  0.06680460	  0.00484480	 -0.03525115	   5.990
wing1016	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_07.tif	104.5	100.5	98.5	136	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05671714	 -0.11205901	 -0.21397827	 -0.03535342	 -0.23193153	  0.01736816	 -0.15170010	  0.08831288	  0.12060645	  0.05986094	  0.19632566	  0.05432520	  0.00499218	 -0.05726404	  0.00208738	 -0.01497072	  0.08344567	  0.00151788	  0.08084248	  0.01990443	  0.15661502	  0.02178514	  0.16823383	 -0.00610598	  0.20190491	 -0.01956070	  0.18222293	 -0.07374534	  0.14671474	 -0.10856984	  0.09749155	 -0.12370122	  0.04635257	 -0.12674240	 -0.00416244	 -0.12233028	 -0.09500082	 -0.10182074	 -0.13898519	 -0.08625550	 -0.18187594	 -0.06344029	 -0.22971670	 -0.00991564	 -0.21543431	  0.04755621	 -0.18662828	  0.07178305	 -0.10069609	  0.09852168	 -0.05328357	  0.09915213	 -0.00440979	  0.09412643	  0.05767168	  0.08340048	  0.15630534	  0.03731119	  0.19819527	  0.02956605	 -0.03056839	 -0.08090073	  0.05321073	 -0.03896880	  0.10952993	 -0.02093919	 -0.14822486	 -0.02039104	 -0.07940981	 -0.01502748	  0.04252987	 -0.00764344	  0.14223229	  0.00571608	 -0.17673672	  0.02545307	 -0.12234084	  0.02876557	 -0.05798015	  0.03086869	  0.01488635	  0.03051761	  0.11526609	  0.02055843	 -0.10487945	  0.07595033	 -0.04524354	  0.06865520	  0.01654937	  0.05864259	  0.08263960	  0.04446089	  0.15587279	  0.06742665	 -0.00282075	 -0.03580116	   6.157
wing1017	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_08.tif	104.5	98.5	101	134.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05253303	 -0.11221719	 -0.21350390	 -0.03655092	 -0.23220846	  0.01663337	 -0.14919416	  0.08873957	  0.12180964	  0.06238538	  0.19818911	  0.05346480	  0.00413874	 -0.05970064	 -0.01115110	 -0.01417231	  0.08710066	  0.00157175	  0.08379203	  0.02041165	  0.15777503	  0.02153344	  0.17071154	 -0.00715921	  0.19641505	 -0.01952295	  0.18251656	 -0.07406968	  0.14551342	 -0.10748309	  0.09670904	 -0.12248345	  0.04587922	 -0.12574814	 -0.00433633	 -0.12120501	 -0.09494258	 -0.10169003	 -0.13900105	 -0.08683436	 -0.18203072	 -0.06444711	 -0.22902458	 -0.01045285	 -0.21690490	  0.04810424	 -0.18771910	  0.07274801	 -0.10101152	  0.09646272	 -0.05397477	  0.09682483	 -0.00530320	  0.09263199	  0.05676331	  0.08348112	  0.15558789	  0.03897801	  0.19759339	  0.02895581	 -0.02879774	 -0.07920457	  0.05581974	 -0.03914274	  0.11186165	 -0.02128111	 -0.15035142	 -0.02015158	 -0.08165106	 -0.01513178	  0.03981535	 -0.00785744	  0.13929195	  0.00435421	 -0.17635571	  0.02547144	 -0.12176534	  0.02912853	 -0.05714977	  0.03138208	  0.01603569	  0.03139405	  0.11682163	  0.02038770	 -0.10369685	  0.07649154	 -0.04409957	  0.07012887	  0.01761256	  0.06027052	  0.08348078	  0.04559518	  0.15706891	  0.06542849	 -0.00159602	 -0.03645313	   6.088
wing1018	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_09.tif	95.5	86	93	123.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05525375	 -0.11353950	 -0.21462669	 -0.03646028	 -0.23182099	  0.01557040	 -0.14717861	  0.09052233	  0.12234501	  0.06282340	  0.19600167	  0.05457367	  0.00813250	 -0.05660647	  0.00195777	 -0.01467951	  0.08694655	  0.00214727	  0.08583541	  0.02052677	  0.15459904	  0.02146174	  0.16922918	 -0.00691570	  0.19612150	 -0.02142447	  0.18096441	 -0.07405817	  0.14499096	 -0.10840550	  0.09594053	 -0.12375255	  0.04480943	 -0.12722952	 -0.00573388	 -0.12286523	 -0.09674822	 -0.10296556	 -0.14096077	 -0.08765868	 -0.18397743	 -0.06456268	 -0.22975219	 -0.00952202	 -0.21616031	  0.04703942	 -0.18793044	  0.07168587	 -0.10212782	  0.09909945	 -0.05463562	  0.10006652	 -0.00565787	  0.09541683	  0.05661616	  0.08523793	  0.15513381	  0.03833735	  0.19604044	  0.02998184	 -0.02948646	 -0.08165777	  0.05425427	 -0.03934945	  0.11066699	 -0.02160452	 -0.14881689	 -0.02068221	 -0.08030644	 -0.01538661	  0.04093032	 -0.00826388	  0.14018893	  0.00436428	 -0.17476508	  0.02418835	 -0.12085925	  0.02898857	 -0.05688627	  0.03106578	  0.01553005	  0.03058796	  0.11530688	  0.02067835	 -0.10273632	  0.07669435	 -0.04407872	  0.06995076	  0.01663794	  0.05991253	  0.08148073	  0.04531876	  0.15661754	  0.06746093	  0.00322200	 -0.03611113	   6.072
wing1019	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_10.tif	88.5	109	86.5	141.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05347540	 -0.11414300	 -0.21553903	 -0.03931885	 -0.23333485	  0.01713270	 -0.14160871	  0.09282041	  0.11971172	  0.06192709	  0.19501489	  0.05307643	  0.00643900	 -0.05833812	  0.00720549	 -0.01517846	  0.08428461	  0.00119443	  0.08322220	  0.02079666	  0.16015843	  0.02374454	  0.17089922	 -0.00526733	  0.19175967	 -0.02260030	  0.17873605	 -0.07345755	  0.14242218	 -0.10676825	  0.09401514	 -0.12241402	  0.04316209	 -0.12613276	 -0.00723147	 -0.12219806	 -0.09828606	 -0.10345744	 -0.14274475	 -0.08880038	 -0.18614338	 -0.06596006	 -0.23195959	 -0.01007279	 -0.21753224	  0.04675948	 -0.18917016	  0.07112490	 -0.10384787	  0.09996194	 -0.05626046	  0.10099191	 -0.00739768	  0.09556793	  0.05442202	  0.08401550	  0.15299408	  0.03838191	  0.19494199	  0.03027968	 -0.02737838	 -0.08259060	  0.05536684	 -0.03795290	  0.11173310	 -0.01920584	 -0.14881357	 -0.02335826	 -0.08000597	 -0.01706305	  0.04204700	 -0.00925992	  0.14128182	  0.00666838	 -0.17594892	  0.02489380	 -0.12111533	  0.02971835	 -0.05606558	  0.03174435	  0.01750647	  0.03046644	  0.11900878	  0.02275951	 -0.09762173	  0.07646107	 -0.03904163	  0.06953222	  0.02147709	  0.05889543	  0.08621072	  0.04428537	  0.15493538	  0.06631236	  0.00156677	 -0.03597487	   5.402
wing1020	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_11.tif	96.5	75.5	87.5	111.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05592159	 -0.11164468	 -0.21604972	 -0.03567947	 -0.23302421	  0.01497294	 -0.14915919	  0.08957122	  0.12096720	  0.06406347	  0.19671391	  0.05325857	  0.00697178	 -0.05829961	  0.00816421	 -0.01428215	  0.08652636	  0.00253072	  0.08436485	  0.01987460	  0.15509420	  0.02190495	  0.16858071	 -0.00615742	  0.19869613	 -0.02294537	  0.18226097	 -0.07472404	  0.14467079	 -0.10791731	  0.09557001	 -0.12182035	  0.04474442	 -0.12539088	 -0.00560282	 -0.12116180	 -0.09637752	 -0.10126447	 -0.14055599	 -0.08633450	 -0.18391093	 -0.06411284	 -0.23075202	 -0.00936784	 -0.21654975	  0.04804655	 -0.18784515	  0.07239697	 -0.10181394	  0.09812775	 -0.05454489	  0.09897471	 -0.00566678	  0.09472251	  0.05661711	  0.08516792	  0.15478571	  0.03791630	  0.19535125	  0.03076953	 -0.03059192	 -0.07949428	  0.05412224	 -0.03947195	  0.11032019	 -0.02151484	 -0.14862005	 -0.02072236	 -0.07951931	 -0.01467234	  0.04313501	 -0.00840181	  0.14326223	  0.00496233	 -0.17605910	  0.02383414	 -0.12189822	  0.02857785	 -0.05764231	  0.03044892	  0.01506783	  0.03011323	  0.11532141	  0.02062568	 -0.10367722	  0.07414307	 -0.04457636	  0.06810830	  0.01654927	  0.05866447	  0.08191020	  0.04479825	  0.15577093	  0.06504532	  0.00482010	 -0.03623998	   6.106
wing1021	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_12.tif	93	109	96.5	146.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05363913	 -0.11450713	 -0.21059240	 -0.03964970	 -0.23201756	  0.01660577	 -0.15074142	  0.09199834	  0.12049840	  0.06005732	  0.19360335	  0.05540152	  0.00850539	 -0.05889353	  0.00821124	 -0.01519200	  0.08203399	 -0.00047805	  0.07845783	  0.01982604	  0.16191619	  0.02320975	  0.16689335	 -0.00580887	  0.19309784	 -0.01981147	  0.18180195	 -0.07459528	  0.14466775	 -0.10841072	  0.09566167	 -0.12460058	  0.04424460	 -0.12864423	 -0.00650830	 -0.12390109	 -0.09740572	 -0.10276615	 -0.14131291	 -0.08668216	 -0.18384337	 -0.06310403	 -0.22977697	 -0.00891762	 -0.21708929	  0.04768007	 -0.18938654	  0.07323864	 -0.10282392	  0.10110447	 -0.05512329	  0.10130198	 -0.00619201	  0.09574921	  0.05586704	  0.08450063	  0.15405444	  0.03724134	  0.19450986	  0.03180833	 -0.02738433	 -0.08388328	  0.05384046	 -0.03981494	  0.10911085	 -0.02087333	 -0.14628556	 -0.02238883	 -0.07872090	 -0.01664442	  0.04125459	 -0.00967472	  0.13908066	  0.00431115	 -0.17594946	  0.02628707	 -0.12098900	  0.03118086	 -0.05577479	  0.03253382	  0.01791368	  0.03049442	  0.11962455	  0.02200604	 -0.10421397	  0.07810104	 -0.04367936	  0.07062731	  0.01888530	  0.05949953	  0.08565535	  0.04379335	  0.15435987	  0.06776193	  0.00570001	 -0.03707782	   6.165
wing1022	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_f_r_13.tif	77	95.5	75.5	134	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05644214	 -0.11520540	 -0.21393822	 -0.04052389	 -0.22739097	  0.01811199	 -0.14874356	  0.09058861	  0.12219937	  0.06370078	  0.19554539	  0.05453888	  0.01059832	 -0.05741946	  0.00202612	 -0.01469937	  0.08537108	  0.00145277	  0.08156887	  0.02010958	  0.15350765	  0.02299453	  0.16782762	 -0.00664033	  0.19361615	 -0.02423930	  0.18168883	 -0.07531845	  0.14553105	 -0.10981177	  0.09634737	 -0.12562320	  0.04494162	 -0.12938283	 -0.00583180	 -0.12486056	 -0.09716432	 -0.10484451	 -0.14167627	 -0.08968064	 -0.18526251	 -0.06672075	 -0.22897947	 -0.00997597	 -0.21309028	  0.04397556	 -0.18689781	  0.06961024	 -0.10242006	  0.10150356	 -0.05429708	  0.10320784	 -0.00485587	  0.09843411	  0.05771939	  0.08765512	  0.15572816	  0.03750698	  0.19495284	  0.02864846	 -0.03083754	 -0.08232007	  0.05309572	 -0.03949666	  0.10949511	 -0.02106763	 -0.14846960	 -0.02357049	 -0.08009971	 -0.01625542	  0.04112130	 -0.00834227	  0.14029520	  0.00540260	 -0.17163902	  0.02604561	 -0.11850098	  0.03075569	 -0.05545900	  0.03336685	  0.01599195	  0.03244492	  0.11434055	  0.02144578	 -0.10291093	  0.08024487	 -0.04425288	  0.07331468	  0.01645314	  0.06279304	  0.08114564	  0.04746993	  0.15635552	  0.06765902	  0.00169606	 -0.03698303	   6.031
wing1023	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_1_m_r_06.tif	108	49	85.5	77	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05426218	 -0.11316864	 -0.21648680	 -0.03443746	 -0.22981181	  0.02032967	 -0.15139101	  0.08933107	  0.12039396	  0.06100556	  0.19501771	  0.05520260	  0.00682293	 -0.05806871	 -0.00404193	 -0.01584931	  0.08233159	  0.00152563	  0.07930548	  0.01943811	  0.15972526	  0.02233428	  0.16822776	 -0.00582983	  0.19911451	 -0.01616399	  0.18186907	 -0.07358436	  0.14606014	 -0.10819849	  0.09691691	 -0.12237832	  0.04599427	 -0.12791336	 -0.00467738	 -0.12336618	 -0.09534712	 -0.10227016	 -0.13942987	 -0.08702015	 -0.18264136	 -0.06467312	 -0.22963991	 -0.01050109	 -0.21524131	  0.04613262	 -0.18758822	  0.07139007	 -0.10167032	  0.09919465	 -0.05417938	  0.09958386	 -0.00536598	  0.09421927	  0.05661171	  0.08326121	  0.15490700	  0.03655427	  0.19795633	  0.02962022	 -0.02996147	 -0.08021114	  0.05410205	 -0.03912327	  0.11018163	 -0.02137787	 -0.15088723	 -0.02112906	 -0.08151860	 -0.01630012	  0.04166892	 -0.00896565	  0.14215331	  0.00495656	 -0.17395290	  0.02607105	 -0.11956811	  0.02947848	 -0.05519684	  0.03134669	  0.01754256	  0.02936171	  0.11798008	  0.02133070	 -0.10442257	  0.07774482	 -0.04432312	  0.06983155	  0.01789636	  0.05885428	  0.08439133	  0.04372019	  0.15475446	  0.06632559	 -0.00031995	 -0.03761438	   6.140
wing1024	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_2_f_r_01.tif	108	95	103	130.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05714735	 -0.11066813	 -0.21520457	 -0.03769465	 -0.23115420	  0.01429904	 -0.15040419	  0.08936526	  0.12467925	  0.06117596	  0.19652673	  0.05299835	  0.00429102	 -0.05715985	  0.00517206	 -0.01403037	  0.08129384	  0.00068940	  0.07977038	  0.01949069	  0.15735826	  0.02123010	  0.16846360	 -0.00673185	  0.19885318	 -0.02181667	  0.18198729	 -0.07387283	  0.14565173	 -0.10812896	  0.09634106	 -0.12170386	  0.04554476	 -0.12415355	 -0.00468316	 -0.11991939	 -0.09572443	 -0.10158914	 -0.14028906	 -0.08757208	 -0.18409925	 -0.06558207	 -0.23002909	 -0.00951411	 -0.21463393	  0.04674899	 -0.18681872	  0.07150081	 -0.10140481	  0.09941348	 -0.05394363	  0.10038515	 -0.00501285	  0.09566167	  0.05718210	  0.08536220	  0.15545910	  0.03826888	  0.19729235	  0.02837723	 -0.03089075	 -0.07961205	  0.05341668	 -0.03885185	  0.10997827	 -0.02183189	 -0.14902493	 -0.02146874	 -0.08021134	 -0.01510480	  0.04170542	 -0.00793621	  0.14161372	  0.00434940	 -0.17603636	  0.02366824	 -0.12171269	  0.02784185	 -0.05738142	  0.03056669	  0.01552791	  0.03045309	  0.11592046	  0.02041648	 -0.10480246	  0.07607291	 -0.04496564	  0.07029464	  0.01694362	  0.06033527	  0.08275414	  0.04456052	  0.15854606	  0.06719084	  0.00330184	 -0.03577413	   6.040
wing1026	C:\Waiting_Wings\MariaPesevski\E39\2X_C\mp_e39_t18_2_f_r_03.tif	77	68.5	71	107.5	mp	10_10_2018	14:36:0	dmel	0.0123	f	 -0.05477689	 -0.11330427	 -0.21533372	 -0.03487629	 -0.23058330	  0.01923033	 -0.15072811	  0.08886850	  0.12070017	  0.06293877	  0.19633597	  0.05582501	  0.00864616	 -0.05908453	  0.00443164	 -0.01554324	  0.08588357	  0.00216218	  0.08291233	  0.01973416	  0.14847588	  0.02326726	  0.17138242	 -0.00657606	  0.19626847	 -0.02342886	  0.18575571	 -0.07725470	  0.14638471	 -0.11003035	  0.09693767	 -0.12406786	  0.04586904	 -0.12713707	 -0.00467346	 -0.12309017	 -0.09538824	 -0.10204171	 -0.13937657	 -0.08645364	 -0.18253150	 -0.06396437	 -0.22952657	 -0.00960929	 -0.21483478	  0.04728164	 -0.18640801	  0.07175771	 -0.10049971	  0.09884895	 -0.05300923	  0.09956607	 -0.00405452	  0.09469092	  0.05818324	  0.08424640	  0.15669843	  0.03740294	  0.19631420	  0.03026585	 -0.02805518	 -0.08242062	  0.05573043	 -0.03929593	  0.11240016	 -0.02122330	 -0.14878544	 -0.02036314	 -0.07980013	 -0.01521362	  0.04279419	 -0.00941763	  0.14257785	  0.00485705	 -0.17459530	  0.02699798	 -0.12155536	  0.03009388	 -0.05878902	  0.03098330	  0.01219578	  0.03016113	  0.11011296	  0.02077450	 -0.10569592	  0.07730895	 -0.04770695	  0.07051540	  0.01232077	  0.06045867	  0.07643409	  0.04608552	  0.15569922	  0.06766473	  0.00526289	 -0.03759118	   6.221
